Movie_ID,Title,Release_Date,Release_Year,Genre,Sub_Genre,Language,Country,Director,Production_Company,Budget_USD,Revenue_USD,Runtime_Min,IMDb_Rating,User_Rating,Vote_Count,Popularity_Score,OTT_Platform,OTT_Available,OTT_Release_Date,Content_Type,Age_Rating,Awards_Count,Franchise,Sequel
MV24527,Parasite,2024-02-16,2024,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,41112000.0,1665709000.0,129,5.7,5.3,977,51.2,ZEE5,Yes,2025-08-11,Movie,PG,1,,No
MV24528,Queen,2006-10-10,2006,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,18440000.0,54124000.0,88,8.0,8.2,2114,63.85,ZEE5,Yes,2008-02-08,Movie,18+,4,,No
MV24529,The Dark Knight,2001-06-14,2001,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,132653000.0,353792000.0,129,3.7,3.7,2274,53.43,Not Available,No,,Movie,U,0,,No
MV24530,Dangal,2000-02-27,2000,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,12993000.0,38929374.0,104,8.5,8.3,1819,29.09,ZEE5,Yes,2000-07-01,Series,16+,6,Harry Potter,Yes
MV24531,Inception,2006-09-28,2006,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,45278000.0,11518000.0,141,5.5,5.4,2296,20.9,Prime Video,Yes,2007-02-21,Movie,PG-13,3,,Yes
MV24532,RRR,2019-05-23,2019,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,33820000.0,50543000.0,122,7.9,8.1,10150,52.34,Apple TV+,Yes,2020-07-17,Movie,16+,2,,No
MV24533,Forrest Gump,2010-04-12,2010,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,11504000.0,26188458.0,106,5.4,5.4,19941,34.09,HBO Max,Yes,2011-03-04,Movie,PG,1,Fast & Furious,Yes
MV24534,Taare Zameen Par,2022-02-03,2022,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,48778000.0,52575000.0,89,5.3,5.8,813,33.65,Disney+,Yes,2022-05-28,Movie,R,4,,No
MV24535,Bajrangi Bhaijaan,2005-05-01,2005,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,38464000.0,31261000.0,92,6.1,5.6,1657,60.66,Hulu,Yes,2006-08-30,Movie,PG-13,0,,No
MV24536,Pushpa: The Rise,2022-12-20,2022,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,589954000.0,1845072000.0,120,5.7,5.4,705,51.07,JioCinema,Yes,2023-08-26,Movie,18+,3,Pushpa,No
MV24537,K.G.F: Chapter 2,2003-04-18,2003,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,18185000.0,142764000.0,116,5.9,5.5,17181,32.4,Hulu,Yes,2003-10-01,Movie,16+,4,K.G.F,Yes
MV24538,Dangal,2018-09-13,2018,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,171446000.0,303488000.0,137,7.2,6.9,496,53.1,Disney+,Yes,2018-12-10,Movie,16+,2,Fast & Furious,Yes
MV24539,Gully Boy,2020-06-25,2020,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,47489000.0,52581000.0,102,8.0,8.4,299,80.76,Not Available,No,,Movie,R,1,,No
MV24540,Stree,2018-06-15,2018,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,18443000.0,75807000.0,126,9.2,9.1,735,50.55,Prime Video,Yes,2019-10-01,Movie,18+,4,Star Wars,Yes
MV24541,Inception,2013-02-17,2013,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,106374000.0,756649000.0,106,7.0,6.9,2872,42.79,Netflix,Yes,2013-06-02,Movie,U/A,0,Fast & Furious,Yes
MV24542,Stree,2002-04-01,2002,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,41976000.0,68769000.0,161,7.6,7.8,5186,51.16,Netflix,Yes,2002-08-06,Movie,R,1,,No
MV24543,Bajrangi Bhaijaan,2003-08-11,2003,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,11049000.0,35398731.0,116,5.7,5.4,625,44.98,Netflix,Yes,2004-07-28,Movie,16+,3,Fast & Furious,Yes
MV24544,3 Idiots,2007-01-21,2007,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,361405000.0,348400000.0,126,7.2,7.4,3369,45.48,Not Available,No,,Series,U,2,,No
MV24545,Dilwale Dulhania Le Jayenge,2017-09-17,2017,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,25628000.0,35880000.0,70,8.4,8.8,1135,55.58,Prime Video,Yes,2017-11-04,Movie,16+,3,,No
MV24546,Pathaan,2003-04-24,2003,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,145076000.0,130635000.0,123,5.1,4.8,153,57.72,Hulu,Yes,2004-09-24,Series,U/A,0,Star Wars,Yes
MV24547,Lagaan,2010-08-01,2010,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,17361000.0,37911000.0,142,7.8,8.1,640,58.51,SonyLIV,Yes,2011-09-13,Series,16+,1,,No
MV24548,Kantara,2015-08-27,2015,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,12387000.0,66778683.0,114,7.8,7.7,243,68.53,Not Available,No,,Series,R,5,,No
MV24549,Drishyam,2002-12-19,2002,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,22376000.0,17582000.0,134,4.8,4.7,61090,54.67,Hulu,Yes,2003-01-21,Series,18+,4,,No
MV24550,K.G.F: Chapter 2,2006-11-23,2006,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,130980000.0,948473000.0,122,5.8,5.5,8024,41.95,Netflix,Yes,2007-11-19,Movie,U/A,3,K.G.F,Yes
MV24551,RRR,2001-10-27,2001,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,68528000.0,211411000.0,70,8.7,8.7,1418,34.13,Disney+,Yes,2002-12-21,Movie,R,6,Fast & Furious,Yes
MV24552,Vikram,2000-01-05,2000,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,9929000.0,100323270.0,113,6.1,6.0,409,54.55,Netflix,Yes,2000-07-28,Movie,PG-13,0,,No
MV24553,Interstellar,2025-04-20,2025,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,49219000.0,83179000.0,157,8.0,8.3,118,34.78,Prime Video,Yes,2026-05-06,Movie,16+,0,James Bond,Yes
MV24554,K.G.F: Chapter 1,2000-12-05,2000,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,57775000.0,107509000.0,127,7.0,7.0,983,50.58,Prime Video,Yes,2002-03-25,Movie,16+,2,K.G.F,No
MV24555,Titanic,2005-03-23,2005,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,,168363000.0,80,6.7,6.8,10786,72.0,Prime Video,Yes,2005-06-14,Movie,PG-13,0,Fast & Furious,Yes
MV24556,K.G.F: Chapter 1,2018-02-17,2018,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,64194000.0,117974000.0,149,7.2,6.7,5408,49.56,Not Available,No,,Movie,18+,3,K.G.F,Yes
MV24557,Parasite,2006-06-28,2006,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,31193000.0,67394000.0,112,6.3,6.3,854,63.32,Apple TV+,Yes,2007-04-04,Movie,U/A,1,,No
MV24558,Avatar,2023-01-16,2023,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,15108000.0,19418000.0,101,6.9,6.9,3095,70.35,SonyLIV,Yes,2023-06-01,Movie,PG,0,,No
MV24559,Inception,2004-11-23,2004,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,32216000.0,29477000.0,179,6.5,6.5,1836,51.15,Hulu,Yes,2005-11-11,Series,PG,2,,No
MV24560,Vikram,2020-08-02,2020,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,6481000.0,38576039.0,106,7.1,7.4,7776,68.87,Netflix,Yes,2021-04-04,Movie,R,2,Star Wars,Yes
MV24561,Vikram,2017-04-07,2017,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,47027000.0,89687000.0,122,5.3,5.3,791,73.21,HBO Max,Yes,2017-05-23,Movie,18+,0,Fast & Furious,Yes
MV24562,Taare Zameen Par,2023-11-06,2023,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,18985000.0,50812000.0,119,5.4,5.6,3840,55.89,Hulu,Yes,2025-03-17,Movie,PG-13,2,,Yes
MV24563,The Shawshank Redemption,2025-02-14,2025,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,75916000.0,377943000.0,152,5.8,6.1,16925,59.12,ZEE5,Yes,2026-05-24,Movie,U,1,,No
MV24564,Master,2012-04-19,2012,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,4173000.0,33802650.0,116,8.4,8.5,5152,69.42,Not Available,No,,Series,16+,3,,No
MV24565,RRR,2000-09-22,2000,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,85265000.0,455314000.0,138,5.9,6.0,637,52.14,Prime Video,Yes,2001-06-24,Series,18+,2,Harry Potter,No
MV24566,Titanic,2009-12-02,2009,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,107129000.0,287692000.0,137,7.2,6.9,4587,56.95,Prime Video,Yes,2011-05-15,Movie,PG,1,,No
MV24567,K.G.F: Chapter 1,2008-02-13,2008,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,10740000.0,123723748.0,190,8.7,8.9,7504,67.23,HBO Max,Yes,2008-06-13,Series,U/A,7,K.G.F,Yes
MV24568,Andhadhun,2016-03-21,2016,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,25356000.0,92878000.0,169,7.5,7.5,10121,64.89,Disney+,Yes,2016-11-22,Movie,R,2,Star Wars,Yes
MV24569,Pulp Fiction,2000-12-06,2000,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,24348000.0,52371000.0,95,6.1,6.1,6725,55.69,JioCinema,Yes,2001-04-29,Movie,PG,2,Toy Story,Yes
MV24570,Rockstar,2000-05-28,2000,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,12734000.0,55620030.0,182,5.5,5.4,715,27.49,Disney+,Yes,2000-09-09,Movie,U/A,0,Star Wars,Yes
MV24571,Zindagi Na Milegi Dobara,2006-01-01,2006,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,18220000.0,40730000.0,135,5.5,5.5,2467,39.31,Not Available,No,,Movie,PG-13,1,,No
MV24572,Jawan,2003-07-26,2003,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,23194000.0,78919000.0,86,7.8,7.9,12868,87.34,Hulu,Yes,2003-12-19,Series,PG,2,,No
MV24573,Andhadhun,2022-07-13,2022,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,16754000.0,73644000.0,103,6.1,6.3,8955,48.43,Prime Video,Yes,2023-11-23,Movie,R,1,,No
MV24574,Parasite,2020-10-22,2020,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,45899000.0,348900000.0,151,8.6,7.9,2207,59.73,Disney+,Yes,2022-02-16,Series,16+,3,Star Wars,No
MV24575,Stree,2011-09-18,2011,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,20079000.0,39254000.0,104,6.3,6.4,453,26.73,Hulu,Yes,2012-04-06,Movie,PG-13,0,,No
MV24576,Bajrangi Bhaijaan,2015-01-11,2015,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,34690000.0,18363000.0,109,6.3,6.7,2053,33.52,Hulu,Yes,2015-02-25,Movie,PG,2,,No
MV24577,Pushpa: The Rise,2013-06-22,2013,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,23083000.0,31428000.0,75,6.8,7.1,2754,53.1,SonyLIV,Yes,2014-11-10,Series,18+,4,Pushpa,No
MV24578,Animal,2022-09-11,2022,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,11838000.0,11272606.0,97,8.6,8.9,71,66.67,Disney+,Yes,2024-02-14,Movie,16+,5,,No
MV24579,Baahubali: The Beginning,2009-10-17,2009,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,308705000.0,1065485000.0,86,7.4,8.1,998,41.25,JioCinema,Yes,2011-03-02,Movie,PG,5,Baahubali,Yes
MV24580,3 Idiots,2013-11-17,2013,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,30680000.0,24681000.0,123,7.2,7.3,5157,55.63,Disney+,Yes,2014-11-23,Movie,U/A,4,,No
MV24581,Jai Bhim,2006-12-28,2006,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,22577000.0,6744000.0,120,4.1,4.1,1021,22.48,Netflix,Yes,2008-05-07,Series,PG,2,Toy Story,Yes
MV24582,Dangal,2003-10-12,2003,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,22214000.0,34002000.0,149,4.6,4.9,9133,18.69,Netflix,Yes,2004-07-12,Movie,R,4,Marvel Universe,Yes
MV24583,Pulp Fiction,2001-06-21,2001,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,17014000.0,130277000.0,146,5.9,5.9,1316,38.27,Not Available,No,,Movie,18+,3,Marvel Universe,Yes
MV24584,Baahubali: The Beginning,2023-11-06,2023,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,39791000.0,158106000.0,95,7.0,7.2,963,28.85,Netflix,Yes,2024-07-30,Movie,PG,2,Baahubali,Yes
MV24585,Jai Bhim,2017-06-20,2017,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,57835000.0,168318000.0,163,5.9,5.7,2391,40.75,SonyLIV,Yes,2018-07-26,Movie,PG,3,DC Universe,Yes
MV24586,3 Idiots,2015-10-08,2015,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,354141000.0,951360000.0,117,6.9,7.0,2505,67.69,Not Available,No,,Movie,PG-13,1,Jurassic,Yes
MV24587,RRR,2008-05-06,2008,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,56942000.0,32638000.0,152,6.5,6.5,2421,81.25,Disney+,Yes,2008-11-28,Movie,16+,2,,No
MV24588,Vikram,2004-02-17,2004,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,27937000.0,36190000.0,135,7.3,7.4,5982,53.92,SonyLIV,Yes,2005-06-04,Movie,PG-13,2,DC Universe,Yes
MV24589,Pushpa: The Rise,2008-08-22,2008,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,36004000.0,51066000.0,135,8.4,8.4,1936,55.7,HBO Max,Yes,2009-08-22,Series,PG,8,Pushpa,Yes
MV24590,Forrest Gump,2024-09-21,2024,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,46283000.0,48662000.0,129,4.6,4.8,3505,40.46,Not Available,No,,Movie,U,0,Marvel Universe,Yes
MV24591,Dangal,2007-08-23,2007,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,6862000.0,107154308.0,159,5.9,5.8,729,42.05,Disney+,Yes,2008-07-25,Series,PG-13,2,,No
MV24592,Gully Boy,2023-11-10,2023,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,26778000.0,45537000.0,81,6.2,6.3,5880,67.93,Netflix,Yes,2024-09-28,Movie,PG-13,0,,No
MV24593,The Dark Knight,2019-01-23,2019,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,216445000.0,2640430000.0,120,7.6,8.2,4160,44.45,Disney+,Yes,2020-03-08,Movie,PG-13,2,,No
MV24594,Taare Zameen Par,2015-04-13,2015,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,23870000.0,58999000.0,147,8.3,8.3,5350,42.63,Not Available,No,,Series,16+,3,,No
MV24595,Jai Bhim,2019-06-09,2019,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,66795000.0,68415000.0,163,6.3,6.7,1454,22.47,Apple TV+,Yes,2020-11-27,Movie,18+,2,Mission Impossible,Yes
MV24596,Gully Boy,2017-09-25,2017,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,77755000.0,82789000.0,114,4.7,4.9,2044,49.67,Prime Video,Yes,2018-06-04,Movie,18+,4,,No
MV24597,Animal,2003-05-04,2003,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,30482000.0,106117000.0,129,8.3,8.4,9441,77.45,HBO Max,Yes,2004-03-22,Movie,R,7,,No
MV24598,Master,2015-06-10,2015,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,94149000.0,118991000.0,101,7.8,7.9,470,65.44,Apple TV+,Yes,2016-11-30,Movie,PG-13,4,,No
MV24599,Pushpa: The Rise,2003-05-28,2003,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,83002000.0,279681000.0,142,6.2,6.6,1698,57.24,Netflix,Yes,2003-12-17,Movie,PG,2,Pushpa,No
MV24600,Kantara,2005-10-21,2005,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,113894000.0,356566000.0,121,4.9,4.6,3282,35.42,JioCinema,Yes,2007-03-18,Series,18+,2,,No
MV24601,Jai Bhim,2002-08-10,2002,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,10361000.0,185717344.0,122,6.0,5.9,32973,40.87,Netflix,Yes,2003-05-19,Movie,PG-13,5,,No
MV24602,Stree,2017-05-17,2017,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,19866000.0,41775000.0,115,5.8,5.7,54279,62.01,Not Available,No,,Series,U/A,2,Fast & Furious,No
MV24603,Jai Bhim,2014-05-13,2014,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,30172000.0,153636000.0,115,8.3,8.3,391,58.06,Apple TV+,Yes,2014-12-13,Movie,PG-13,7,,No
MV24604,Andhadhun,2007-05-21,2007,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,58433000.0,186407000.0,96,6.0,6.3,3138,39.47,Netflix,Yes,2008-07-14,Movie,18+,3,,No
MV24605,Jawan,2017-12-19,2017,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,69511000.0,343267000.0,123,6.2,6.4,789,41.88,Apple TV+,Yes,2019-01-19,Movie,18+,0,,No
MV24606,Jawan,2023-12-12,2023,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,8715000.0,4296886.0,128,6.6,6.9,3388,37.61,Prime Video,Yes,2024-11-29,Movie,16+,3,,No
MV24607,Pulp Fiction,2022-09-21,2022,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,30555000.0,23800000.0,146,7.3,7.1,318,70.46,Not Available,No,,Movie,PG,1,,No
MV24608,Kabhi Khushi Kabhie Gham,2002-12-02,2002,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,14533000.0,44919798.0,89,6.3,5.7,411,36.62,Disney+,Yes,2003-08-27,Series,U,2,,Yes
MV24609,Vikram,2005-05-09,2005,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,36378000.0,71669000.0,76,7.8,7.8,682,46.69,Disney+,Yes,2006-07-03,Series,PG,1,,No
MV24610,3 Idiots,2021-08-22,2021,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,200206000.0,164392000.0,110,7.1,7.2,16529,42.02,Not Available,No,,Movie,U/A,1,,No
MV24611,Barfi!,2025-09-23,2025,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,14103000.0,200425209.0,175,6.3,6.4,3466,75.77,HBO Max,Yes,2027-02-15,Movie,18+,5,,No
MV24612,3 Idiots,2020-02-01,2020,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,48431000.0,60922000.0,106,4.8,4.6,3966,43.27,JioCinema,Yes,2020-10-27,Movie,R,6,,No
MV24613,Queen,2023-03-27,2023,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,2775000.0,53824185.0,110,7.8,8.2,395,62.48,Apple TV+,Yes,2023-11-06,Movie,18+,2,Marvel Universe,Yes
MV24614,Jai Bhim,2014-04-25,2014,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,19739000.0,3147000.0,115,4.2,4.1,4635,40.15,Apple TV+,Yes,2015-01-04,Movie,R,4,Harry Potter,Yes
MV24615,Parasite,2011-05-02,2011,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,673676000.0,3177108000.0,79,6.8,7.3,2192,55.19,Netflix,Yes,2011-11-25,Movie,U,5,Star Wars,No
MV24616,Dangal,2004-10-21,2004,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,49719000.0,91057000.0,125,7.2,7.6,1536,56.62,Prime Video,Yes,2005-04-18,Movie,18+,1,,No
MV24617,Baahubali: The Beginning,2006-02-09,2006,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,18901000.0,22819000.0,118,7.4,7.6,18758,56.77,HBO Max,Yes,2006-04-16,Movie,18+,1,Baahubali,Yes
MV24618,Parasite,2021-06-28,2021,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,21774000.0,142299000.0,128,8.2,8.6,5746,69.35,Prime Video,Yes,2022-09-10,Movie,U,3,,No
MV24619,Zindagi Na Milegi Dobara,2014-12-12,2014,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,7832000.0,129104967.0,103,7.7,8.0,5366,64.33,,Yes,2015-06-21,Series,PG,4,Marvel Universe,Yes
MV24620,Parasite,2006-05-18,2006,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,22793000.0,59067000.0,129,7.9,7.9,4068,47.27,Not Available,No,,Movie,R,4,Fast & Furious,No
MV24621,Gully Boy,2012-07-23,2012,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,128421000.0,431759000.0,108,6.7,6.6,1383,78.51,SonyLIV,Yes,2013-11-07,Series,R,2,,No
MV24622,Gully Boy,2024-02-10,2024,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,7664000.0,32259146.0,70,6.4,6.2,3908,49.96,Not Available,No,,Movie,PG-13,2,,No
MV24623,PK,2002-06-10,2002,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,130450000.0,556397000.0,94,4.2,4.3,5806,23.59,Apple TV+,Yes,2003-07-23,Movie,PG-13,2,,No
MV24624,Baahubali 2: The Conclusion,2025-10-03,2025,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,70936000.0,83479000.0,137,6.7,6.8,197,61.97,HBO Max,Yes,2026-01-25,Movie,16+,0,Baahubali,Yes
MV24625,PK,2022-08-14,2022,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,12285000.0,85797931.0,108,6.4,6.4,3374,59.62,SonyLIV,Yes,2023-09-25,Movie,U/A,1,,No
MV24626,Inception,2012-05-24,2012,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,5391000.0,36284936.0,106,5.6,5.3,5934,82.74,Not Available,No,,Movie,PG,6,Marvel Universe,Yes
MV24627,Pathaan,2025-07-13,2025,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,31320000.0,76165000.0,161,5.3,5.3,2996,38.01,Netflix,Yes,2026-01-18,Movie,16+,2,,No
MV24628,Dangal,2002-11-24,2002,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,34179000.0,551887000.0,140,5.2,5.2,1844,46.95,Not Available,No,,Series,R,2,James Bond,Yes
MV24629,Bajrangi Bhaijaan,2001-12-17,2001,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,26043000.0,107441000.0,105,8.1,8.2,606,52.98,Prime Video,Yes,2002-07-29,Movie,16+,4,,No
MV24630,Forrest Gump,2022-06-27,2022,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,48998000.0,188519000.0,123,8.2,8.3,1420,71.2,Not Available,No,,Movie,16+,4,,Yes
MV24631,The Shawshank Redemption,2003-12-03,2003,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,18154000.0,37529000.0,109,8.2,8.4,553,19.55,ZEE5,Yes,2004-01-21,Series,R,5,,No
MV24632,Barfi!,2016-05-02,2016,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,9048000.0,22999161.0,175,5.2,5.2,1107,27.93,Apple TV+,Yes,2017-01-05,Series,18+,4,,No
MV24633,Vikram,2005-11-04,2005,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,99262000.0,674134000.0,122,7.9,7.7,4075,48.88,Netflix,Yes,2007-04-06,Series,16+,2,Marvel Universe,Yes
MV24634,K.G.F: Chapter 1,2010-06-01,2010,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,35167000.0,70556000.0,70,8.3,8.4,802,69.71,Disney+,Yes,2010-07-29,Series,PG-13,4,K.G.F,Yes
MV24635,Parasite,2005-02-16,2005,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,330421000.0,1115426000.0,126,8.6,8.5,10074,63.37,Disney+,Yes,2005-03-22,Movie,R,5,,No
MV24636,Kahaani,2021-02-09,2021,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,33326000.0,15649000.0,96,7.1,7.1,1824,74.38,Prime Video,Yes,2021-07-26,Movie,U/A,2,,No
MV24637,Drishyam,2001-11-12,2001,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,17956000.0,14843000.0,143,8.5,9.0,267,78.26,SonyLIV,Yes,2002-12-22,Movie,U/A,3,,No
MV24638,Baahubali: The Beginning,2016-05-05,2016,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,12711000.0,38208230.0,88,7.8,7.3,1660,67.01,Not Available,No,,Movie,PG-13,3,Baahubali,No
MV24639,The Shawshank Redemption,2002-06-13,2002,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,21182000.0,47186000.0,110,5.7,5.9,3261,57.75,HBO Max,Yes,2003-04-19,Movie,U,2,Star Wars,Yes
MV24640,Gully Boy,2011-10-19,2011,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,33242000.0,47369000.0,105,6.9,6.8,7079,49.97,Not Available,No,,Movie,16+,2,Harry Potter,Yes
MV24641,The Godfather,2013-09-16,2013,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,46135000.0,60995000.0,109,7.8,7.8,533,49.54,Apple TV+,Yes,2014-05-25,Series,U/A,2,Fast & Furious,Yes
